"STATISTIC","Statistic Label","TLIST(A1)","Year","C02076V03371","Age Group","C03788V04538","NUTS 3 Region","C02199V02655","Sex","UNIT","VALUE"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","29020"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","31606"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","39249"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","18570"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","20679"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","IE0","Ireland","-","Both sexes","Number","431629"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","IE0","Ireland","1","Male","Number","208094"
"PEA26C01","Persons","2024","2024","475","40 - 44 years","IE0","Ireland","2","Female","Number","223535"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","31105"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","15217"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","15888"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","109987"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","54359"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","55628"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","60873"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","29671"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","31202"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","24282"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","12048"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","12234"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","37567"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","18447"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","19120"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","34298"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","16637"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","17661"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","56732"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","27868"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","28864"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","36489"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","17956"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","18533"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","IE0","Ireland","-","Both sexes","Number","391333"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","IE0","Ireland","1","Male","Number","192203"
"PEA26C01","Persons","2024","2024","495","45 - 49 years","IE0","Ireland","2","Female","Number","199130"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","29793"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","14819"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","14974"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","96977"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","47667"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","49310"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","56877"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","28321"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","28556"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","22651"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","11355"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","11296"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","36209"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","17992"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","18217"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","32944"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","16190"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","16754"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","53051"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","26441"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","26610"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","33941"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","16934"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","17007"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","IE0","Ireland","-","Both sexes","Number","362443"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","IE0","Ireland","1","Male","Number","179719"
"PEA26C01","Persons","2024","2024","515","50 - 54 years","IE0","Ireland","2","Female","Number","182724"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","27860"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","13840"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","14020"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","82117"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","39772"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","42345"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","48068"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","23969"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","24099"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","20367"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","10229"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","10138"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","33042"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","16531"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","16511"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","30376"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","14810"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","15566"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","47718"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","23498"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","24220"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","31119"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","15562"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","15557"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","IE0","Ireland","-","Both sexes","Number","320667"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","IE0","Ireland","1","Male","Number","158211"
"PEA26C01","Persons","2024","2024","530","55 - 59 years","IE0","Ireland","2","Female","Number","162456"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","26065"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","12845"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","13220"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","75016"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","35919"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","39097"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","40934"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","20224"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","20710"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","18490"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","9274"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","9216"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","30601"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","15151"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","15450"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","28282"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","13709"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","14573"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","44414"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","21954"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","22460"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","29008"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","14440"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","14568"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","IE0","Ireland","-","Both sexes","Number","292810"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","IE0","Ireland","1","Male","Number","143516"
"PEA26C01","Persons","2024","2024","550","60 - 64 years","IE0","Ireland","2","Female","Number","149294"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","22896"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","11389"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","11507"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","61933"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","29282"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","32651"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","34097"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","16718"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","17379"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","15564"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","7794"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","7770"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","27231"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","13660"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","13571"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","23815"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","11853"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","11962"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","38271"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","18994"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","19277"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","26506"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","13092"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","13414"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","IE0","Ireland","-","Both sexes","Number","250313"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","IE0","Ireland","1","Male","Number","122782"
"PEA26C01","Persons","2024","2024","565","65 - 69 years","IE0","Ireland","2","Female","Number","127531"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","19790"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","9894"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","9896"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","52813"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","24673"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","28140"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","28417"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","13822"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","14595"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","13084"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","6520"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","6564"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","23546"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","11753"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","11793"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","20663"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","10173"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","10490"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","32880"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","16174"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","16706"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","22511"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","11079"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","2","Female","Number","11432"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","IE0","Ireland","-","Both sexes","Number","213704"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","IE0","Ireland","1","Male","Number","104088"
"PEA26C01","Persons","2024","2024","580","70 - 74 years","IE0","Ireland","2","Female","Number","109616"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","Both sexes","Number","15598"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","1","Male","Number","7721"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","2","Female","Number","7877"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","Both sexes","Number","41204"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","1","Male","Number","18832"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","2","Female","Number","22372"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","-","Both sexes","Number","22356"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","1","Male","Number","10778"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","2","Female","Number","11578"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","-","Both sexes","Number","10048"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","1","Male","Number","4844"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","2","Female","Number","5204"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","-","Both sexes","Number","18400"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","1","Male","Number","8760"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","2","Female","Number","9640"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","-","Both sexes","Number","16121"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","1","Male","Number","7839"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","2","Female","Number","8282"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","-","Both sexes","Number","26145"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","1","Male","Number","12738"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","2","Female","Number","13407"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","Both sexes","Number","17407"
"PEA26C01","Persons","2024","2024","595","75 - 79 years","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","1","Male","Number","8680"
